snapshot_datetime,facility_id,unit_id,unit_code,licensed_beds,staffed_beds,blocked_beds,occupied_beds,available_beds,pending_admissions,pending_discharges,occupancy_rate,is_at_capacity
2026-08-11 00:00:00,050201,050201-ONC,ONC,21,20,1,12,7,12,0,0.6316,0
2026-08-11 00:00:00,050201,050201-PEDS,PEDS,19,18,0,12,6,12,0,0.6667,0
2026-08-11 00:00:00,050201,050201-LD,LD,15,14,0,11,3,12,0,0.7857,0
2026-08-11 00:00:00,050201,050201-PP,PP,21,19,1,11,7,12,0,0.6111,0
2026-08-11 00:00:00,050201,050201-PSY,PSY,23,20,0,11,9,12,0,0.55,0
2026-08-11 00:00:00,030301,030301-MICU,MICU,14,14,0,13,1,9,1,0.9286,1
2026-08-11 00:00:00,030301,030301-SDU,SDU,15,13,0,13,0,9,0,1.0,1
2026-08-11 00:00:00,030301,030301-TELE,TELE,22,20,1,19,0,9,0,1.0,1
2026-08-11 00:00:00,030301,030301-PACU,PACU,8,7,0,7,0,9,0,1.0,1
2026-08-11 00:00:00,030301,030301-MS,MS,82,76,1,74,1,9,1,0.9867,1
2026-08-11 00:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,9,0,1.0,1
2026-08-11 00:00:00,030301,030301-LD,LD,10,9,0,9,0,9,0,1.0,1
2026-08-11 00:00:00,030301,030301-PP,PP,14,13,0,13,0,9,0,1.0,1
2026-08-11 00:00:00,140401,140401-MICU,MICU,19,18,1,16,1,11,0,0.9412,1
2026-08-11 00:00:00,140401,140401-SICU,SICU,14,13,0,10,3,11,1,0.7692,0
2026-08-11 00:00:00,140401,140401-CVICU,CVICU,12,11,0,10,1,11,0,0.9091,1
2026-08-11 00:00:00,140401,140401-SDU,SDU,20,19,0,19,0,11,0,1.0,1
2026-08-11 00:00:00,140401,140401-TELE,TELE,31,30,1,28,1,11,0,0.9655,1
2026-08-11 00:00:00,140401,140401-PACU,PACU,10,9,0,6,3,11,0,0.6667,0
2026-08-11 00:00:00,140401,140401-MS,MS,112,101,4,86,11,11,0,0.8866,1
2026-08-11 00:00:00,140401,140401-ONC,ONC,19,17,0,11,6,11,0,0.6471,0
2026-08-11 00:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,11,0,0.6429,0
2026-08-11 00:00:00,140401,140401-LD,LD,14,13,0,9,4,11,0,0.6923,0
2026-08-11 00:00:00,140401,140401-PP,PP,19,17,1,10,6,11,0,0.625,0
2026-08-11 00:00:00,140401,140401-PSY,PSY,20,18,0,16,2,11,0,0.8889,1
2026-08-11 00:00:00,110501,110501-MICU,MICU,6,6,0,5,1,0,0,0.8333,0
2026-08-11 00:00:00,110501,110501-TELE,TELE,9,8,0,8,0,0,0,1.0,1
2026-08-11 00:00:00,110501,110501-PACU,PACU,4,4,0,4,0,0,0,1.0,1
2026-08-11 00:00:00,110501,110501-MS,MS,31,27,0,27,0,0,0,1.0,1
2026-08-11 01:00:00,330101,330101-MICU,MICU,23,22,1,17,4,10,0,0.8095,0
2026-08-11 01:00:00,330101,330101-SICU,SICU,17,16,0,9,7,10,0,0.5625,0
2026-08-11 01:00:00,330101,330101-CVICU,CVICU,15,13,0,11,2,10,0,0.8462,0
2026-08-11 01:00:00,330101,330101-SDU,SDU,25,24,1,23,0,10,0,1.0,1
2026-08-11 01:00:00,330101,330101-TELE,TELE,38,35,1,32,2,10,0,0.9412,1
2026-08-11 01:00:00,330101,330101-PACU,PACU,13,12,0,8,4,10,0,0.6667,0
2026-08-11 01:00:00,330101,330101-MS,MS,139,130,2,116,12,10,1,0.9062,1
2026-08-11 01:00:00,330101,330101-ONC,ONC,23,21,1,15,5,10,0,0.75,0
2026-08-11 01:00:00,330101,330101-PEDS,PEDS,21,20,0,14,6,10,0,0.7,0
2026-08-11 01:00:00,330101,330101-LD,LD,17,16,0,9,7,10,0,0.5625,0
2026-08-11 01:00:00,330101,330101-PP,PP,23,21,1,11,9,10,0,0.55,0
2026-08-11 01:00:00,330101,330101-PSY,PSY,25,23,1,13,9,10,0,0.5909,0
2026-08-11 01:00:00,330102,330102-MICU,MICU,34,33,1,32,0,23,0,1.0,1
2026-08-11 01:00:00,330102,330102-SICU,SICU,24,21,0,16,5,23,0,0.7619,0
2026-08-11 01:00:00,330102,330102-CVICU,CVICU,21,20,0,19,1,23,0,0.95,1
2026-08-11 01:00:00,330102,330102-NICU,NICU,18,16,1,14,1,23,0,0.9333,1
2026-08-11 01:00:00,330102,330102-SDU,SDU,37,34,1,33,0,23,0,1.0,1
2026-08-11 01:00:00,330102,330102-TELE,TELE,55,49,0,49,0,23,0,1.0,1
2026-08-11 01:00:00,330102,330102-PACU,PACU,18,16,0,10,6,23,0,0.625,0
2026-08-11 01:00:00,330102,330102-MS,MS,201,178,7,168,3,23,0,0.9825,1
2026-08-11 01:00:00,330102,330102-ONC,ONC,34,32,1,22,9,23,0,0.7097,0
2026-08-11 01:00:00,330102,330102-PEDS,PEDS,30,29,0,22,7,23,0,0.7586,0
2026-08-11 01:00:00,330102,330102-LD,LD,24,23,1,19,3,23,0,0.8636,1
2026-08-11 01:00:00,330102,330102-PP,PP,34,31,1,19,11,23,0,0.6333,0
2026-08-11 01:00:00,330102,330102-PSY,PSY,37,35,1,25,9,23,1,0.7353,0
2026-08-11 01:00:00,330102,330102-REHAB,REHAB,18,16,0,15,1,23,0,0.9375,1
2026-08-11 01:00:00,050201,050201-MICU,MICU,21,20,0,20,0,10,1,1.0,1
2026-08-11 01:00:00,050201,050201-SICU,SICU,15,13,1,12,0,10,0,1.0,1
2026-08-11 01:00:00,050201,050201-CVICU,CVICU,13,12,0,10,2,10,0,0.8333,0
2026-08-11 01:00:00,050201,050201-SDU,SDU,23,21,1,20,0,10,0,1.0,1
2026-08-11 01:00:00,050201,050201-TELE,TELE,34,30,1,28,1,10,0,0.9655,1
2026-08-11 01:00:00,050201,050201-PACU,PACU,11,10,0,7,3,10,1,0.7,0
2026-08-11 01:00:00,050201,050201-MS,MS,125,118,2,113,3,10,0,0.9741,1
2026-08-11 01:00:00,050201,050201-ONC,ONC,21,20,1,12,7,10,0,0.6316,0
2026-08-11 01:00:00,050201,050201-PEDS,PEDS,19,18,0,12,6,10,0,0.6667,0
2026-08-11 01:00:00,050201,050201-LD,LD,15,14,0,12,2,10,0,0.8571,1
2026-08-11 01:00:00,050201,050201-PP,PP,21,19,1,11,7,10,0,0.6111,0
2026-08-11 01:00:00,050201,050201-PSY,PSY,23,20,0,11,9,10,0,0.55,0
2026-08-11 01:00:00,030301,030301-MICU,MICU,14,14,0,13,1,8,0,0.9286,1
2026-08-11 01:00:00,030301,030301-SDU,SDU,15,13,0,12,1,8,0,0.9231,1
2026-08-11 01:00:00,030301,030301-TELE,TELE,22,20,1,19,0,8,0,1.0,1
2026-08-11 01:00:00,030301,030301-PACU,PACU,8,7,0,7,0,8,0,1.0,1
2026-08-11 01:00:00,030301,030301-MS,MS,82,76,1,74,1,8,0,0.9867,1
2026-08-11 01:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,8,0,1.0,1
2026-08-11 01:00:00,030301,030301-LD,LD,10,9,0,9,0,8,0,1.0,1
2026-08-11 01:00:00,030301,030301-PP,PP,14,13,0,13,0,8,0,1.0,1
2026-08-11 01:00:00,140401,140401-MICU,MICU,19,18,1,16,1,11,0,0.9412,1
2026-08-11 01:00:00,140401,140401-SICU,SICU,14,13,0,10,3,11,0,0.7692,0
2026-08-11 01:00:00,140401,140401-CVICU,CVICU,12,11,0,9,2,11,0,0.8182,0
2026-08-11 01:00:00,140401,140401-SDU,SDU,20,19,0,19,0,11,0,1.0,1
2026-08-11 01:00:00,140401,140401-TELE,TELE,31,30,1,28,1,11,0,0.9655,1
2026-08-11 01:00:00,140401,140401-PACU,PACU,10,9,0,7,2,11,0,0.7778,0
2026-08-11 01:00:00,140401,140401-MS,MS,112,101,4,85,12,11,0,0.8763,1
2026-08-11 01:00:00,140401,140401-ONC,ONC,19,17,0,11,6,11,0,0.6471,0
2026-08-11 01:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,11,0,0.6429,0
2026-08-11 01:00:00,140401,140401-LD,LD,14,13,0,8,5,11,0,0.6154,0
2026-08-11 01:00:00,140401,140401-PP,PP,19,17,1,9,7,11,1,0.5625,0
2026-08-11 01:00:00,140401,140401-PSY,PSY,20,18,0,16,2,11,0,0.8889,1
2026-08-11 01:00:00,110501,110501-MICU,MICU,6,6,0,6,0,0,0,1.0,1
2026-08-11 01:00:00,110501,110501-TELE,TELE,9,8,0,8,0,0,0,1.0,1
2026-08-11 01:00:00,110501,110501-PACU,PACU,4,4,0,3,1,0,1,0.75,0
2026-08-11 01:00:00,110501,110501-MS,MS,31,27,0,27,0,0,0,1.0,1
2026-08-11 02:00:00,330101,330101-MICU,MICU,23,22,1,17,4,6,0,0.8095,0
2026-08-11 02:00:00,330101,330101-SICU,SICU,17,16,0,9,7,6,0,0.5625,0
2026-08-11 02:00:00,330101,330101-CVICU,CVICU,15,13,0,11,2,6,0,0.8462,0
2026-08-11 02:00:00,330101,330101-SDU,SDU,25,24,1,23,0,6,0,1.0,1
2026-08-11 02:00:00,330101,330101-TELE,TELE,38,35,1,32,2,6,0,0.9412,1
2026-08-11 02:00:00,330101,330101-PACU,PACU,13,12,0,8,4,6,0,0.6667,0
2026-08-11 02:00:00,330101,330101-MS,MS,139,130,2,116,12,6,0,0.9062,1
2026-08-11 02:00:00,330101,330101-ONC,ONC,23,21,1,15,5,6,0,0.75,0
2026-08-11 02:00:00,330101,330101-PEDS,PEDS,21,20,0,14,6,6,0,0.7,0
2026-08-11 02:00:00,330101,330101-LD,LD,17,16,0,9,7,6,0,0.5625,0
2026-08-11 02:00:00,330101,330101-PP,PP,23,21,1,11,9,6,0,0.55,0
2026-08-11 02:00:00,330101,330101-PSY,PSY,25,23,1,12,10,6,0,0.5455,0
2026-08-11 02:00:00,330102,330102-MICU,MICU,34,33,1,32,0,21,0,1.0,1
2026-08-11 02:00:00,330102,330102-SICU,SICU,24,21,0,16,5,21,0,0.7619,0
2026-08-11 02:00:00,330102,330102-CVICU,CVICU,21,20,0,19,1,21,0,0.95,1
2026-08-11 02:00:00,330102,330102-NICU,NICU,18,16,1,14,1,21,0,0.9333,1
2026-08-11 02:00:00,330102,330102-SDU,SDU,37,34,1,33,0,21,0,1.0,1
2026-08-11 02:00:00,330102,330102-TELE,TELE,55,49,0,49,0,21,0,1.0,1
2026-08-11 02:00:00,330102,330102-PACU,PACU,18,16,0,10,6,21,0,0.625,0
2026-08-11 02:00:00,330102,330102-MS,MS,201,178,7,165,6,21,1,0.9649,1
2026-08-11 02:00:00,330102,330102-ONC,ONC,34,32,1,23,8,21,0,0.7419,0
2026-08-11 02:00:00,330102,330102-PEDS,PEDS,30,29,0,22,7,21,0,0.7586,0
2026-08-11 02:00:00,330102,330102-LD,LD,24,23,1,19,3,21,0,0.8636,1
2026-08-11 02:00:00,330102,330102-PP,PP,34,31,1,19,11,21,1,0.6333,0
2026-08-11 02:00:00,330102,330102-PSY,PSY,37,35,1,25,9,21,0,0.7353,0
2026-08-11 02:00:00,330102,330102-REHAB,REHAB,18,16,0,15,1,21,0,0.9375,1
2026-08-11 02:00:00,050201,050201-MICU,MICU,21,20,0,20,0,10,0,1.0,1
2026-08-11 02:00:00,050201,050201-SICU,SICU,15,13,1,12,0,10,0,1.0,1
2026-08-11 02:00:00,050201,050201-CVICU,CVICU,13,12,0,11,1,10,1,0.9167,1
2026-08-11 02:00:00,050201,050201-SDU,SDU,23,21,1,20,0,10,0,1.0,1
2026-08-11 02:00:00,050201,050201-TELE,TELE,34,30,1,28,1,10,0,0.9655,1
2026-08-11 02:00:00,050201,050201-PACU,PACU,11,10,0,8,2,10,0,0.8,0
2026-08-11 02:00:00,050201,050201-MS,MS,125,118,2,108,8,10,4,0.931,1
2026-08-11 02:00:00,050201,050201-ONC,ONC,21,20,1,13,6,10,0,0.6842,0
2026-08-11 02:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,10,0,0.7222,0
2026-08-11 02:00:00,050201,050201-LD,LD,15,14,0,12,2,10,0,0.8571,1
2026-08-11 02:00:00,050201,050201-PP,PP,21,19,1,11,7,10,0,0.6111,0
2026-08-11 02:00:00,050201,050201-PSY,PSY,23,20,0,11,9,10,0,0.55,0
2026-08-11 02:00:00,030301,030301-MICU,MICU,14,14,0,13,1,8,0,0.9286,1
2026-08-11 02:00:00,030301,030301-SDU,SDU,15,13,0,13,0,8,0,1.0,1
2026-08-11 02:00:00,030301,030301-TELE,TELE,22,20,1,19,0,8,0,1.0,1
2026-08-11 02:00:00,030301,030301-PACU,PACU,8,7,0,7,0,8,0,1.0,1
2026-08-11 02:00:00,030301,030301-MS,MS,82,76,1,74,1,8,1,0.9867,1
2026-08-11 02:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,8,0,1.0,1
2026-08-11 02:00:00,030301,030301-LD,LD,10,9,0,9,0,8,0,1.0,1
2026-08-11 02:00:00,030301,030301-PP,PP,14,13,0,13,0,8,0,1.0,1
2026-08-11 02:00:00,140401,140401-MICU,MICU,19,18,1,16,1,9,0,0.9412,1
2026-08-11 02:00:00,140401,140401-SICU,SICU,14,13,0,10,3,9,0,0.7692,0
2026-08-11 02:00:00,140401,140401-CVICU,CVICU,12,11,0,9,2,9,0,0.8182,0
2026-08-11 02:00:00,140401,140401-SDU,SDU,20,19,0,19,0,9,0,1.0,1
2026-08-11 02:00:00,140401,140401-TELE,TELE,31,30,1,28,1,9,0,0.9655,1
2026-08-11 02:00:00,140401,140401-PACU,PACU,10,9,0,7,2,9,0,0.7778,0
2026-08-11 02:00:00,140401,140401-MS,MS,112,101,4,85,12,9,0,0.8763,1
2026-08-11 02:00:00,140401,140401-ONC,ONC,19,17,0,12,5,9,0,0.7059,0
2026-08-11 02:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,9,0,0.6429,0
2026-08-11 02:00:00,140401,140401-LD,LD,14,13,0,8,5,9,0,0.6154,0
2026-08-11 02:00:00,140401,140401-PP,PP,19,17,1,8,8,9,1,0.5,0
2026-08-11 02:00:00,140401,140401-PSY,PSY,20,18,0,16,2,9,0,0.8889,1
2026-08-11 02:00:00,110501,110501-MICU,MICU,6,6,0,6,0,0,0,1.0,1
2026-08-11 02:00:00,110501,110501-TELE,TELE,9,8,0,8,0,0,0,1.0,1
2026-08-11 02:00:00,110501,110501-PACU,PACU,4,4,0,3,1,0,0,0.75,0
2026-08-11 02:00:00,110501,110501-MS,MS,31,27,0,27,0,0,0,1.0,1
2026-08-11 03:00:00,330101,330101-MICU,MICU,23,22,1,17,4,7,0,0.8095,0
2026-08-11 03:00:00,330101,330101-SICU,SICU,17,16,0,10,6,7,0,0.625,0
2026-08-11 03:00:00,330101,330101-CVICU,CVICU,15,13,0,11,2,7,0,0.8462,0
2026-08-11 03:00:00,330101,330101-SDU,SDU,25,24,1,23,0,7,0,1.0,1
2026-08-11 03:00:00,330101,330101-TELE,TELE,38,35,1,31,3,7,1,0.9118,1
2026-08-11 03:00:00,330101,330101-PACU,PACU,13,12,0,8,4,7,0,0.6667,0
2026-08-11 03:00:00,330101,330101-MS,MS,139,130,2,115,13,7,2,0.8984,1
2026-08-11 03:00:00,330101,330101-ONC,ONC,23,21,1,16,4,7,0,0.8,0
2026-08-11 03:00:00,330101,330101-PEDS,PEDS,21,20,0,14,6,7,0,0.7,0
2026-08-11 03:00:00,330101,330101-LD,LD,17,16,0,7,9,7,0,0.4375,0
2026-08-11 03:00:00,330101,330101-PP,PP,23,21,1,11,9,7,0,0.55,0
2026-08-11 03:00:00,330101,330101-PSY,PSY,25,23,1,12,10,7,0,0.5455,0
2026-08-11 03:00:00,330102,330102-MICU,MICU,34,33,1,29,3,23,1,0.9062,1
2026-08-11 03:00:00,330102,330102-SICU,SICU,24,21,0,16,5,23,0,0.7619,0
2026-08-11 03:00:00,330102,330102-CVICU,CVICU,21,20,0,18,2,23,0,0.9,1
2026-08-11 03:00:00,330102,330102-NICU,NICU,18,16,1,14,1,23,0,0.9333,1
2026-08-11 03:00:00,330102,330102-SDU,SDU,37,34,1,32,1,23,0,0.9697,1
2026-08-11 03:00:00,330102,330102-TELE,TELE,55,49,0,49,0,23,0,1.0,1
2026-08-11 03:00:00,330102,330102-PACU,PACU,18,16,0,10,6,23,0,0.625,0
2026-08-11 03:00:00,330102,330102-MS,MS,201,178,7,165,6,23,0,0.9649,1
2026-08-11 03:00:00,330102,330102-ONC,ONC,34,32,1,22,9,23,0,0.7097,0
2026-08-11 03:00:00,330102,330102-PEDS,PEDS,30,29,0,22,7,23,0,0.7586,0
2026-08-11 03:00:00,330102,330102-LD,LD,24,23,1,19,3,23,0,0.8636,1
2026-08-11 03:00:00,330102,330102-PP,PP,34,31,1,18,12,23,0,0.6,0
2026-08-11 03:00:00,330102,330102-PSY,PSY,37,35,1,25,9,23,0,0.7353,0
2026-08-11 03:00:00,330102,330102-REHAB,REHAB,18,16,0,16,0,23,0,1.0,1
2026-08-11 03:00:00,050201,050201-MICU,MICU,21,20,0,20,0,9,0,1.0,1
2026-08-11 03:00:00,050201,050201-SICU,SICU,15,13,1,12,0,9,0,1.0,1
2026-08-11 03:00:00,050201,050201-CVICU,CVICU,13,12,0,11,1,9,0,0.9167,1
2026-08-11 03:00:00,050201,050201-SDU,SDU,23,21,1,20,0,9,0,1.0,1
2026-08-11 03:00:00,050201,050201-TELE,TELE,34,30,1,27,2,9,0,0.931,1
2026-08-11 03:00:00,050201,050201-PACU,PACU,11,10,0,8,2,9,0,0.8,0
2026-08-11 03:00:00,050201,050201-MS,MS,125,118,2,110,6,9,0,0.9483,1
2026-08-11 03:00:00,050201,050201-ONC,ONC,21,20,1,13,6,9,0,0.6842,0
2026-08-11 03:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,9,0,0.7222,0
2026-08-11 03:00:00,050201,050201-LD,LD,15,14,0,11,3,9,1,0.7857,0
2026-08-11 03:00:00,050201,050201-PP,PP,21,19,1,11,7,9,0,0.6111,0
2026-08-11 03:00:00,050201,050201-PSY,PSY,23,20,0,11,9,9,0,0.55,0
2026-08-11 03:00:00,030301,030301-MICU,MICU,14,14,0,14,0,9,0,1.0,1
2026-08-11 03:00:00,030301,030301-SDU,SDU,15,13,0,13,0,9,0,1.0,1
2026-08-11 03:00:00,030301,030301-TELE,TELE,22,20,1,19,0,9,0,1.0,1
2026-08-11 03:00:00,030301,030301-PACU,PACU,8,7,0,7,0,9,0,1.0,1
2026-08-11 03:00:00,030301,030301-MS,MS,82,76,1,73,2,9,1,0.9733,1
2026-08-11 03:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,9,0,1.0,1
2026-08-11 03:00:00,030301,030301-LD,LD,10,9,0,8,1,9,0,0.8889,1
2026-08-11 03:00:00,030301,030301-PP,PP,14,13,0,13,0,9,0,1.0,1
2026-08-11 03:00:00,140401,140401-MICU,MICU,19,18,1,15,2,7,0,0.8824,1
2026-08-11 03:00:00,140401,140401-SICU,SICU,14,13,0,10,3,7,0,0.7692,0
2026-08-11 03:00:00,140401,140401-CVICU,CVICU,12,11,0,9,2,7,0,0.8182,0
2026-08-11 03:00:00,140401,140401-SDU,SDU,20,19,0,19,0,7,0,1.0,1
2026-08-11 03:00:00,140401,140401-TELE,TELE,31,30,1,29,0,7,0,1.0,1
2026-08-11 03:00:00,140401,140401-PACU,PACU,10,9,0,7,2,7,0,0.7778,0
2026-08-11 03:00:00,140401,140401-MS,MS,112,101,4,85,12,7,0,0.8763,1
2026-08-11 03:00:00,140401,140401-ONC,ONC,19,17,0,12,5,7,0,0.7059,0
2026-08-11 03:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,7,0,0.6429,0
2026-08-11 03:00:00,140401,140401-LD,LD,14,13,0,7,6,7,0,0.5385,0
2026-08-11 03:00:00,140401,140401-PP,PP,19,17,1,8,8,7,0,0.5,0
2026-08-11 03:00:00,140401,140401-PSY,PSY,20,18,0,16,2,7,0,0.8889,1
2026-08-11 03:00:00,110501,110501-MICU,MICU,6,6,0,6,0,0,0,1.0,1
2026-08-11 03:00:00,110501,110501-TELE,TELE,9,8,0,8,0,0,0,1.0,1
2026-08-11 03:00:00,110501,110501-PACU,PACU,4,4,0,3,1,0,0,0.75,0
2026-08-11 03:00:00,110501,110501-MS,MS,31,27,0,26,1,0,0,0.963,1
2026-08-11 04:00:00,330101,330101-MICU,MICU,23,22,1,16,5,7,0,0.7619,0
2026-08-11 04:00:00,330101,330101-SICU,SICU,17,16,0,10,6,7,0,0.625,0
2026-08-11 04:00:00,330101,330101-CVICU,CVICU,15,13,0,12,1 mg,7,0,0.9231,1
2026-08-11 04:00:00,330101,330101-SDU,SDU,25,24,1,23,0,7,0,1.0,1
2026-08-11 04:00:00,330101,330101-TELE,TELE,38,35,1,31,3,7,0,0.9118,1
2026-08-11 04:00:00,330101,330101-PACU,PACU,13,12,0,9,3,7,0,0.75,0
2026-08-11 04:00:00,330101,330101-MS,MS,139,130,2,113,15,7,1,0.8828,1
2026-08-11 04:00:00,330101,330101-ONC,ONC,23,21,1,16,4,7,0,0.8,0
2026-08-11 04:00:00,330101,330101-PEDS,PEDS,21,20,0,14,6,7,0,0.7,0
2026-08-11 04:00:00,330101,330101-LD,LD,17,16,0,7,9,7,0,0.4375,0
2026-08-11 04:00:00,330101,330101-PP,PP,23,21,1,10,10,7,1,0.5,0
2026-08-11 04:00:00,330101,330101-PSY,PSY,25,23,1,12,10,7,0,0.5455,0
2026-08-11 04:00:00,330102,330102-MICU,MICU,34,33,1,29,3,20,0,0.9062,1
2026-08-11 04:00:00,330102,330102-SICU,SICU,24,21,0,16,5,20,0,0.7619,0
2026-08-11 04:00:00,330102,330102-CVICU,CVICU,21,20,0,18,2,20,0,0.9,1
2026-08-11 04:00:00,330102,330102-NICU,NICU,18,16,1,14,1,20,0,0.9333,1
2026-08-11 04:00:00,330102,330102-SDU,SDU,37,34,1,32,1,20,1,0.9697,1
2026-08-11 04:00:00,330102,330102-TELE,TELE,55,49,0,49,0,20,0,1.0,1
2026-08-11 04:00:00,330102,330102-PACU,PACU,18,16,0,10,6,20,0,0.625,0
2026-08-11 04:00:00,330102,330102-MS,MS,201,178,7,163,8,20,1,0.9532,1
2026-08-11 04:00:00,330102,330102-ONC,ONC,34,32,1,22,9,20,0,0.7097,0
2026-08-11 04:00:00,330102,330102-PEDS,PEDS,30,29,0,23,6,20,0,0.7931,0
2026-08-11 04:00:00,330102,330102-LD,LD,24,23,1,19,3,20,0,0.8636,1
2026-08-11 04:00:00,330102,330102-PP,PP,34,31,1,18,12,20,0,0.6,0
2026-08-11 04:00:00,330102,330102-PSY,PSY,37,35,1,24,10,20,0,0.7059,0
2026-08-11 04:00:00,330102,330102-REHAB,REHAB,18,16,0,16,0,20,0,1.0,1
2026-08-11 04:00:00,050201,050201-MICU,MICU,21,20,0,20,0,10,0,1.0,1
2026-08-11 04:00:00,050201,050201-SICU,SICU,15,13,1,12,0,10,0,1.0,1
2026-08-11 04:00:00,050201,050201-CVICU,CVICU,13,12,0,11,1,10,0,0.9167,1
2026-08-11 04:00:00,050201,050201-SDU,SDU,23,21,1,19,1,10,1,0.95,1
2026-08-11 04:00:00,050201,050201-TELE,TELE,34,30,1,27,2,10,0,0.931,1
2026-08-11 04:00:00,050201,050201-PACU,PACU,11,10,0,8,2,10,0,0.8,0
2026-08-11 04:00:00,050201,050201-MS,MS,125,118,2,110,6,10,0,0.9483,1
2026-08-11 04:00:00,050201,050201-ONC,ONC,21,20,1,13,6,10,0,0.6842,0
2026-08-11 04:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,10,0,0.7222,0
2026-08-11 04:00:00,050201,050201-LD,LD,15,14,0,10,4,10,0,0.7143,0
2026-08-11 04:00:00,050201,050201-PP,PP,21,19,1,11,7,10,0,0.6111,0
2026-08-11 04:00:00,050201,050201-PSY,PSY,23,20,0,11,9,10,0,0.55,0
2026-08-11 04:00:00,030301,030301-MICU,MICU,14,14,0,14,0,8,0,1.0,1
2026-08-11 04:00:00,030301,030301-SDU,SDU,15,13,0,13,0,8,0,1.0,1
2026-08-11 04:00:00,030301,030301-TELE,TELE,22,20,1,19,0,8,0,1.0,1
2026-08-11 04:00:00,030301,030301-PACU,PACU,8,7,0,7,0,8,0,1.0,1
2026-08-11 04:00:00,030301,030301-MS,MS,82,76,1,71,4,8,1,0.9467,1
