snapshot_datetime,facility_id,unit_id,unit_code,licensed_beds,staffed_beds,blocked_beds,occupied_beds,available_beds,pending_admissions,pending_discharges,occupancy_rate,is_at_capacity
2026-08-09 01:00:00,330101,330101-SICU,SICU,17,16,0,15,1,10,0,0.9375,1
2026-08-09 01:00:00,330101,330101-CVICU,CVICU,15,13,0,13,0,10,0,1.0,1
2026-08-09 01:00:00,330101,330101-SDU,SDU,25,24,1,23,0,10,0,1.0,1
2026-08-09 01:00:00,330101,330101-TELE,TELE,38,35,1,33,1,10,0,0.9706,1
2026-08-09 01:00:00,330101,330101-PACU,PACU,13,12,0,5,7,10,0,0.4167,0
2026-08-09 01:00:00,330101,330101-MS,MS,139,130,2,117,11,10,0,0.9141,1
2026-08-09 01:00:00,330101,330101-ONC,ONC,23,21,1,16,4,10,0,0.8,0
2026-08-09 01:00:00,330101,330101-PEDS,PEDS,21,20,0,11,9,10,0,0.55,0
2026-08-09 01:00:00,330101,330101-LD,LD,17,16,0,9,7 mg,10,0,0.5625,0
2026-08-09 01:00:00,330101,330101-PP,PP,23,21,1,16,4,10,0,0.8,0
2026-08-09 01:00:00,330101,330101-PSY,PSY,25,23,1,10,12,10,0,0.4545,0
2026-08-09 01:00:00,330102,330102-MICU,MICU,34,33,1,32,0,21,0,1.0,1
2026-08-09 01:00:00,330102,330102-SICU,SICU,24,21,0,20,1,21,1,0.9524,1
2026-08-09 01:00:00,330102,330102-CVICU,CVICU,21,20,0,14,6,21,0,0.7,0
2026-08-09 01:00:00,330102,330102-NICU,NICU,18,16,1,10,5,21,0,0.6667,0
2026-08-09 01:00:00,330102,330102-SDU,SDU,37,34,1,33,0,21,0,1.0,1
2026-08-09 01:00:00,330102,330102-TELE,TELE,55,49,0,45,4,21,1,0.9184,1
2026-08-09 01:00:00,330102,330102-PACU,PACU,18,16,0,16,0,21,0,1.0,1
2026-08-09 01:00:00,330102,330102-MS,MS,201,178,7,155,16,21,0,0.9064,1
2026-08-09 01:00:00,330102,330102-ONC,ONC,34,32,1,26,5,21,0,0.8387,0
2026-08-09 01:00:00,330102,330102-PEDS,PEDS,30,29,0,19,10,21,0,0.6552,0
2026-08-09 01:00:00,330102,330102-LD,LD,24,23,1,20,2,21,0,0.9091,1
2026-08-09 01:00:00,330102,330102-PP,PP,34,31,1,23,7,21,0,0.7667,0
2026-08-09 01:00:00,330102,330102-PSY,PSY,37,35,1,24,10,21,1,0.7059,0
2026-08-09 01:00:00,330102,330102-REHAB,REHAB,18,16,0,15,1,21,0,0.9375,1
2026-08-09 01:00:00,050201,050201-MICU,MICU,21,20,0,19,1,12,0,0.95,1
2026-08-09 01:00:00,050201,050201-SICU,SICU,15,13,1,12,0,12,0,1.0,1
2026-08-09 01:00:00,050201,050201-CVICU,CVICU,13,12,0,12,0,12,0,1.0,1
2026-08-09 01:00:00,050201,050201-SDU,SDU,23,21,1,20,0,12,0,1.0,1
2026-08-09 01:00:00,050201,050201-TELE,TELE,34,30,1,25,4,12,0,0.8621,1
2026-08-09 01:00:00,050201,050201-PACU,PACU,11,10,0,8,2,12,0,0.8,0
2026-08-09 01:00:00,050201,050201-MS,MS,125,118,2,108,8,12,1,0.931,1
2026-08-09 01:00:00,050201,050201-ONC,ONC,21,20,1,13,6,12,0,0.6842,0
2026-08-09 01:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,12,0,0.7222,0
2026-08-09 01:00:00,050201,050201-LD,LD,15,14,0,10,4,12,0,0.7143,0
2026-08-09 01:00:00,050201,050201-PP,PP,21,19,1,14,4,12,0,0.7778,0
2026-08-09 01:00:00,050201,050201-PSY,PSY,23,20,0,14,6,12,0,0.7,0
2026-08-09 01:00:00,030301,030301-MICU,MICU,14,14,0,11,3,5,0,0.7857,0
2026-08-09 01:00:00,030301,030301-SDU,SDU,15,13,0,13,0,5,0,1.0,1
2026-08-09 01:00:00,030301,030301-TELE,TELE,22,20,1,17,2,5,0,0.8947,1
2026-08-09 01:00:00,030301,030301-PACU,PACU,8,7,0,6,1,5,0,0.8571,1
2026-08-09 01:00:00,030301,030301-MS,MS,82,76,1,66,9,5,2,0.88,1
2026-08-09 01:00:00,030301,030301-PEDS,PEDS,12,11,0,7,4,5,0,0.6364,0
2026-08-09 01:00:00,030301,030301-LD,LD,10,9,0,9,0,5,0,1.0,1
2026-08-09 01:00:00,030301,030301-PP,PP,14,13,0,9,4,5,0,0.6923,0
2026-08-09 01:00:00,140401,140401-MICU,MICU,19,18,1,16,1,13,0,0.9412,1
2026-08-09 01:00:00,140401,140401-SICU,SICU,14,13,0,6,7,13,0,0.4615,0
2026-08-09 01:00:00,140401,140401-CVICU,CVICU,12,11,0,8,3,13,0,0.7273,0
2026-08-09 01:00:00,140401,140401-SDU,SDU,20,19,0,19,0,13,0,1.0,1
2026-08-09 01:00:00,140401,140401-TELE,TELE,31,30,1,24,5,13,0,0.8276,0
2026-08-09 01:00:00,140401,140401-PACU,PACU,10,9,0,8,1,13,0,0.8889,1
2026-08-09 01:00:00,140401,140401-MS,MS,112,101,4,96,1,13,0,0.9897,1
2026-08-09 01:00:00,140401,140401-ONC,ONC,19,17,0,10,7,13,0,0.5882,0
2026-08-09 01:00:00,140401,140401-PEDS,PEDS,17,15,1,8,6,13,0,0.5714,0
2026-08-09 01:00:00,140401,140401-LD,LD,14,13,0,8,5,13,0,0.6154,0
2026-08-09 01:00:00,140401,140401-PP,PP,19,17,1,8,8,13,0,0.5,0
2026-08-09 01:00:00,140401,140401-PSY,PSY,20,18,0,14,4,13,0,0.7778,0
2026-08-09 01:00:00,110501,110501-MICU,MICU,6,6,0,5,1,4,0,0.8333,0
2026-08-09 01:00:00,110501,110501-TELE,TELE,9,8,0,8,0,4,0,1.0,1
2026-08-09 01:00:00,110501,110501-PACU,PACU,4,4,0,4,0,4,0,1.0,1
2026-08-09 01:00:00,110501,110501-MS,MS,31,27,0,25,2,4,0,0.9259,1
2026-08-09 02:00:00,330101,330101-MICU,MICU,23,22,1,19,2,12,0,0.9048,1
2026-08-09 02:00:00,330101,330101-SICU,SICU,17,16,0,15,1,12,0,0.9375,1
2026-08-09 02:00:00,330101,330101-CVICU,CVICU,15,13,0,13,0,12,0,1.0,1
2026-08-09 02:00:00,330101,330101-SDU,SDU,25,24,1,23,0,12,0,1.0,1
2026-08-09 02:00:00,330101,330101-TELE,TELE,38,35,1,33,1,12,0,0.9706,1
2026-08-09 02:00:00,330101,330101-PACU,PACU,13,12,0,5,7,12,0,0.4167,0
2026-08-09 02:00:00,330101,330101-MS,MS,139,130,2,116,12,12,1,0.9062,1
2026-08-09 02:00:00,330101,330101-ONC,ONC,23,21,1,16,4,12,0,0.8,0
2026-08-09 02:00:00,330101,330101-PEDS,PEDS,21,20,0,11,9,12,0,0.55,0
2026-08-09 02:00:00,330101,330101-LD,LD,17,16,0,10,6,12,0,0.625,0
2026-08-09 02:00:00,330101,330101-PP,PP,23,21,1,16,4,12,0,0.8,0
2026-08-09 02:00:00,330101,330101-PSY,PSY,25,23,1,10,12,12,0,0.4545,0
2026-08-09 02:00:00,330102,330102-MICU,MICU,34,33,1,32,0,18,0,1.0,1
2026-08-09 02:00:00,330102,330102-SICU,SICU,24,21,0,18,3,18,0,0.8571,1
2026-08-09 02:00:00,330102,330102-CVICU,CVICU,21,20,0,14,6,18,0,0.7,0
2026-08-09 02:00:00,330102,330102-NICU,NICU,18,16,1,10,5,18,0,0.6667,0
2026-08-09 02:00:00,330102,330102-SDU,SDU,37,34,1,31,2,18,2,0.9394,1
2026-08-09 02:00:00,330102,330102-TELE,TELE,55,49,0,45,4,18,0,0.9184,1
2026-08-09 02:00:00,330102,330102-PACU,PACU,18,16,0,16,0,18,0,1.0,1
2026-08-09 02:00:00,330102,330102-MS,MS,201,178,7,154,17,18,0,0.9006,1
2026-08-09 02:00:00,330102,330102-ONC,ONC,34,32,1,26,5,18,0,0.8387,0
2026-08-09 02:00:00,330102,330102-PEDS,PEDS,30,29,0,19,10,18,0,0.6552,0
2026-08-09 02:00:00,330102,330102-LD,LD,24,23,1,20,2,18,0,0.9091,1
2026-08-09 02:00:00,330102,330102-PP,PP,34,31,1,23,7,18,0,0.7667,0
2026-08-09 02:00:00,330102,330102-PSY,PSY,37,35,1,25,9,18,0,0.7353,0
2026-08-09 02:00:00,330102,330102-REHAB,REHAB,18,16,0,14,2,18,0,0.875,1
2026-08-09 02:00:00,050201,050201-MICU,MICU,21,20,0,19,1,11,0,0.95,1
2026-08-09 02:00:00,050201,050201-SICU,SICU,15,13,1,12,0,11,0,1.0,1
2026-08-09 02:00:00,050201,050201-CVICU,CVICU,13,12,0,12,0,11,0,1.0,1
2026-08-09 02:00:00,050201,050201-SDU,SDU,23,21,1,20,0,11,0,1.0,1
2026-08-09 02:00:00,050201,050201-TELE,TELE,34,30,1,25,4,11,0,0.8621,1
2026-08-09 02:00:00,050201,050201-PACU,PACU,11,10,0,8,2,11,0,0.8,0
2026-08-09 02:00:00,050201,050201-MS,MS,125,118,2,108,8,11,0,0.931,1
2026-08-09 02:00:00,050201,050201-ONC,ONC,21,20,1,12,7,11,1,0.6316,0
2026-08-09 02:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,11,0,0.7222,0
2026-08-09 02:00:00,050201,050201-LD,LD,15,14,0,11,3,11,0,0.7857,0
2026-08-09 02:00:00,050201,050201-PP,PP,21,19,1,13,5,11,1,0.7222,0
2026-08-09 02:00:00,050201,050201-PSY,PSY,23,20,0,14,6,11,0,0.7,0
2026-08-09 02:00:00,030301,030301-MICU,MICU,14,14,0,10,4,5,0,0.7143,0
2026-08-09 02:00:00,030301,030301-SDU,SDU,15,13,0,13,0,5,0,1.0,1
2026-08-09 02:00:00,030301,030301-TELE,TELE,22,20,1,17,2,5,0,0.8947,1
2026-08-09 02:00:00,030301,030301-PACU,PACU,8,7,0,6,1,5,0,0.8571,1
2026-08-09 02:00:00,030301,030301-MS,MS,82,76,1,66,9,5,0,0.88,1
2026-08-09 02:00:00,030301,030301-PEDS,PEDS,12,11,0,7,4,5,0,0.6364,0
2026-08-09 02:00:00,030301,030301-LD,LD,10,9,0,9,0,5,0,1.0,1
2026-08-09 02:00:00,030301,030301-PP,PP,14,13,0,9,4,5,0,0.6923,0
2026-08-09 02:00:00,140401,140401-MICU,MICU,19,18,1,16,1,12,0,0.9412,1
2026-08-09 02:00:00,140401,140401-SICU,SICU,14,13,0,6,7,12,0,0.4615,0
2026-08-09 02:00:00,140401,140401-CVICU,CVICU,12,11,0,8,3,12,0,0.7273,0
2026-08-09 02:00:00,140401,140401-SDU,SDU,20,19,0,19,0,12,0,1.0,1
2026-08-09 02:00:00,140401,140401-TELE,TELE,31,30,1,24,5,12,0,0.8276,0
2026-08-09 02:00:00,140401,140401-PACU,PACU,10,9,0,8,1,12,0,0.8889,1
2026-08-09 02:00:00,140401,140401-MS,MS,112,101,4,95,2,12,1,0.9794,1
2026-08-09 02:00:00,140401,140401-ONC,ONC,19,17,0,9,8,12,0,0.5294,0
2026-08-09 02:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,12,0,0.6429,0
2026-08-09 02:00:00,140401,140401-LD,LD,14,13,0,8,5,12,0,0.6154,0
2026-08-09 02:00:00,140401,140401-PP,PP,19,17,1,7,9,12,0,0.4375,0
2026-08-09 02:00:00,140401,140401-PSY,PSY,20,18,0,14,4,12,0,0.7778,0
2026-08-09 02:00:00,110501,110501-MICU,MICU,6,6,0,5,1,4,0,0.8333,0
2026-08-09 02:00:00,110501,110501-TELE,TELE,9,8,0,7,1,4,0,0.875,1
2026-08-09 02:00:00,110501,110501-PACU,PACU,4,4,0,4,0,4,0,1.0,1
2026-08-09 02:00:00,110501,110501-MS,MS,31,27,0,26,1,4,0,0.963,1
2026-08-09 03:00:00,330101,330101-MICU,MICU,23,22,1,19,2,12,0,0.9048,1
2026-08-09 03:00:00,330101,330101-SICU,SICU,17,16,0,14,2,12,0,0.875,1
2026-08-09 03:00:00,330101,330101-CVICU,CVICU,15,13,0,12,1,12,0,0.9231,1
2026-08-09 03:00:00,330101,330101-SDU,SDU,25,24,1,23,0,12,0,1.0,1
2026-08-09 03:00:00,330101,330101-TELE,TELE,38,35,1,33,1,12,0,0.9706,1
2026-08-09 03:00:00,330101,330101-PACU,PACU,13,12,0,5,7,12,0,0.4167,0
2026-08-09 03:00:00,330101,330101-MS,MS,139,130,2,115,13,12,0,0.8984,1
2026-08-09 03:00:00,330101,330101-ONC,ONC,23,21,1,16,4,12,0,0.8,0
2026-08-09 03:00:00,330101,330101-PEDS,PEDS,21,20,0,10,10,12,0,0.5,0
2026-08-09 03:00:00,330101,330101-LD,LD,17,16,0,10,6,12,0,0.625,0
2026-08-09 03:00:00,330101,330101-PP,PP,23,21,1,16,4,12,0,0.8,0
2026-08-09 03:00:00,330101,330101-PSY,PSY,25,23,1,10,12,12,0,0.4545,0
2026-08-09 03:00:00,330102,330102-MICU,MICU,34,33,1,32,0,21,0,1.0,1
2026-08-09 03:00:00,330102,330102-SICU,SICU,24,21,0,18,3,21,0,0.8571,1
2026-08-09 03:00:00,330102,330102-CVICU,CVICU,21,20,0,14,6,21,0,0.7,0
2026-08-09 03:00:00,330102,330102-NICU,NICU,18,16,1,10,5,21,0,0.6667,0
2026-08-09 03:00:00,330102,330102-SDU,SDU,37,34,1,31,2,21,0,0.9394,1
2026-08-09 03:00:00,330102,330102-TELE,TELE,55,49,0,46,3,21,0,0.9388,1
2026-08-09 03:00:00,330102,330102-PACU,PACU,18,16,0,16,0,21,0,1.0,1
2026-08-09 03:00:00,330102,330102-MS,MS,201,178,7,152,19,21,1,0.8889,1
2026-08-09 03:00:00,330102,330102-ONC,ONC,34,32,1,26,5,21,0,0.8387,0
2026-08-09 03:00:00,330102,330102-PEDS,PEDS,30,29,0,19,10,21,0,0.6552,0
2026-08-09 03:00:00,330102,330102-LD,LD,24,23,1,20,2,21,0,0.9091,1
2026-08-09 03:00:00,330102,330102-PP,PP,34,31,1,23,7,21,0,0.7667,0
2026-08-09 03:00:00,330102,330102-PSY,PSY,37,35,1,24,10,21,0,0.7059,0
2026-08-09 03:00:00,330102,330102-REHAB,REHAB,18,16,0,14,2,21,0,0.875,1
2026-08-09 03:00:00,050201,050201-MICU,MICU,21,20,0,19,1,13,0,0.95,1
2026-08-09 03:00:00,050201,050201-SICU,SICU,15,13,1,12,0,13,0,1.0,1
2026-08-09 03:00:00,050201,050201-CVICU,CVICU,13,12,0,12,0,13,0,1.0,1
2026-08-09 03:00:00,050201,050201-SDU,SDU,23,21,1,20,0,13,0,1.0,1
2026-08-09 03:00:00,050201,050201-SDU,SDU,23,21,1,20,0,13,0,1.0,1
2026-08-09 03:00:00,050201,050201-TELE,TELE,34,30,1,24,5,13,0,0.8276,0
2026-08-09 03:00:00,050201,050201-PACU,PACU,11,10,0,8,2,13,0,0.8,0
2026-08-09 03:00:00,050201,050201-MS,MS,125,118,2,107,9,13,1,0.9224,1
2026-08-09 03:00:00,050201,050201-ONC,ONC,21,20,1,13,6,13,0,0.6842,0
2026-08-09 03:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,13,0,0.7222,0
2026-08-09 03:00:00,050201,050201-LD,LD,15,14,0,11,3,13,0,0.7857,0
2026-08-09 03:00:00,050201,050201-PP,PP,21,19,1,13,5,13,0,0.7222,0
2026-08-09 03:00:00,050201,050201-PSY,PSY,23,20,0,14,6,13,0,0.7,0
2026-08-09 03:00:00,030301,030301-MICU,MICU,14,14,0,10,4,5,0,0.7143,0
2026-08-09 03:00:00,030301,030301-SDU,SDU,15,13,0,13,0,5,0,1.0,1
2026-08-09 03:00:00,030301,030301-TELE,TELE,22,20,1,17,2,5,0,0.8947,1
2026-08-09 03:00:00,030301,030301-PACU,PACU,8,7,0,6,1,5,0,0.8571,1
2026-08-09 03:00:00,030301,030301-MS,MS,82,76,1,66,9,5,0,0.88,1
2026-08-09 03:00:00,030301,030301-PEDS,PEDS,12,11,0,7,4,5,0,0.6364,0
2026-08-09 03:00:00,030301,030301-LD,LD,10,9,0,9,0,5,0,1.0,1
2026-08-09 03:00:00,030301,030301-PP,PP,14,13,0,9,4,5,0,0.6923,0
2026-08-09 03:00:00,140401,140401-MICU,MICU,19,18,1,16,1,13,0,0.9412,1
2026-08-09 03:00:00,140401,140401-SICU,SICU,14,13,0,6,7,13,0,0.4615,0
2026-08-09 03:00:00,140401,140401-CVICU,CVICU,12,11,0,8,3,13,0,0.7273,0
2026-08-09 03:00:00,140401,140401-SDU,SDU,20,19,0,19,0,13,0,1.0,1
2026-08-09 03:00:00,140401,140401-TELE,TELE,31,30,1,23,6,13,1,0.7931,0
2026-08-09 03:00:00,140401,140401-PACU,PACU,10,9,0,8,1,13,0,0.8889,1
2026-08-09 03:00:00,140401,140401-MS,MS,112,101,4,95,2,13,0,0.9794,1
2026-08-09 03:00:00,140401,140401-ONC,ONC,19,17,0,10,7,13,0,0.5882,0
2026-08-09 03:00:00,140401,140401-PEDS,PEDS,17,15,1,9,5,13,0,0.6429,0
2026-08-09 03:00:00,140401,140401-LD,LD,14,13,0,7,6,13,0,0.5385,0
2026-08-09 03:00:00,140401,140401-PP,PP,19,17,1,7,9,13,0,0.4375,0
2026-08-09 03:00:00,140401,140401-PSY,PSY,20,18,0,14,4,13,0,0.7778,0
2026-08-09 03:00:00,110501,110501-MICU,MICU,6,6,0,5,1,3,0,0.8333,0
2026-08-09 03:00:00,110501,110501-TELE,TELE,9,8,0,7,1,3,0,0.875,1
2026-08-09 03:00:00,110501,110501-PACU,PACU,4,4,0,4,0,3,0,1.0,1
2026-08-09 03:00:00,110501,110501-MS,MS,31,27,0,26,1,3,0,0.963,1
2026-08-09 04:00:00,330101,330101-MICU,MICU,23,22,1,19,2,10,0,0.9048,1
2026-08-09 04:00:00,330101,330101-SICU,SICU,17,16,0,14,2,10,0,0.875,1
2026-08-09 04:00:00,330101,330101-CVICU,CVICU,15,13,0,12,1,10,0,0.9231,1
2026-08-09 04:00:00,330101,330101-SDU,SDU,25,24,1,23,0,10,0,1.0,1
2026-08-09 04:00:00,330101,330101-TELE,TELE,38,35,1,33,1,10,0,0.9706,1
2026-08-09 04:00:00,330101,330101-PACU,PACU,13,12,0,5,7,10,0,0.4167,0
2026-08-09 04:00:00,330101,330101-MS,MS,139,130,2,114,14,10,0,0.8906,1
2026-08-09 04:00:00,330101,330101-ONC,ONC,23,21,1,16,4,10,0,0.8,0
2026-08-09 04:00:00,330101,330101-PEDS,PEDS,21,20,0,10,10,10,0,0.5,0
2026-08-09 04:00:00,330101,330101-LD,LD,17,16,0,10,6,10,0,0.625,0
2026-08-09 04:00:00,330101,330101-PP,PP,23,21,1,16,4,10,0,0.8,0
2026-08-09 04:00:00,330101,330101-PSY,PSY,25,23,1,8,14,10,0,0.3636,0
2026-08-09 04:00:00,330102,330102-MICU,MICU,34,33,1,31,1,20,1,0.9688,1
2026-08-09 04:00:00,330102,330102-SICU,SICU,24,21,0,17,4,20,1,0.8095,0
2026-08-09 04:00:00,330102,330102-CVICU,CVICU,21,20,0,14,6,20,0,0.7,0
2026-08-09 04:00:00,330102,330102-NICU,NICU,18,16,1,11,4,20,0,0.7333,0
2026-08-09 04:00:00,330102,330102-SDU,SDU,37,34,1,30,3,20,1,0.9091,1
2026-08-09 04:00:00,330102,330102-TELE,TELE,55,49,0,46,3,20,0,0.9388,1
2026-08-09 04:00:00,330102,330102-PACU,PACU,18,16,0,16,0,20,0,1.0,1
2026-08-09 04:00:00,330102,330102-MS,MS,201,178,7,153,18,20,0,0.8947,1
2026-08-09 04:00:00,330102,330102-ONC,ONC,34,32,1,26,5,20,0,0.8387,0
2026-08-09 04:00:00,330102,330102-PEDS,PEDS,30,29,0,19,10,20,0,0.6552,0
2026-08-09 04:00:00,330102,330102-LD,LD,24,23,1,20,2,20,0,0.9091,1
2026-08-09 04:00:00,330102,330102-PP,PP,34,31,1,23,7,20,0,0.7667,0
2026-08-09 04:00:00,330102,330102-PSY,PSY,37,35,1,24,10,20,0,0.7059,0
2026-08-09 04:00:00,330102,330102-REHAB,REHAB,18,16,0,15,1,20,0,0.9375,1
2026-08-09 04:00:00,050201,050201-MICU,MICU,21,20,0,19,1,9,0,0.95,1
2026-08-09 04:00:00,050201,050201-SICU,SICU,15,13,1,12,0,9,0,1.0,1
2026-08-09 04:00:00,050201,050201-CVICU,CVICU,13,12,0,12,0,9,0,1.0,1
2026-08-09 04:00:00,050201,050201-SDU,SDU,23,21,1,20,0,9,0,1.0,1
2026-08-09 04:00:00,050201,050201-TELE,TELE,34,30,1,24,5,9,0,0.8276,0
2026-08-09 04:00:00,050201,050201-PACU,PACU,11,10,0,9,1,9,0,0.9,1
2026-08-09 04:00:00,050201,050201-MS,MS,125,118,2,106,10,9,1,0.9138,1
2026-08-09 04:00:00,050201,050201-ONC,ONC,21,20,1,13,6,9,0,0.6842,0
2026-08-09 04:00:00,050201,050201-PEDS,PEDS,19,18,0,13,5,9,0,0.7222,0
2026-08-09 04:00:00,050201,050201-LD,LD,15,14,0,11,3,9,0,0.7857,0
2026-08-09 04:00:00,050201,050201-PP,PP,21,19,1,12,6,9,0,0.6667,0
2026-08-09 04:00:00,050201,050201-PSY,PSY,23,20,0,14,6,9,0,0.7,0
2026-08-09 04:00:00,030301,030301-MICU,MICU,14,14,0,10,4,4,0,0.7143,0
2026-08-09 04:00:00,030301,030301-SDU,SDU,15,13,0,12,1,4,0,0.9231,1
2026-08-09 04:00:00,030301,030301-TELE,TELE,22,20,1,17,2,4,0,0.8947,1
