snapshot_datetime,facility_id,unit_id,unit_code,licensed_beds,staffed_beds,blocked_beds,occupied_beds,available_beds,pending_admissions,pending_discharges,occupancy_rate,is_at_capacity
2026-08-12 00:00:00,050201,050201-ONC,ONC,21,19,1,13,5,7,0,0.7222,0
2026-08-12 00:00:00,050201,050201-PEDS,PEDS,19,17,0,8,9,7,0,0.4706,0
2026-08-12 00:00:00,050201,050201-LD,LD,15,14,0,7,7,7,0,0.5,0
2026-08-12 00:00:00,050201,050201-PP,PP,21,20,0,11,9,7,0,0.55,0
2026-08-12 00:00:00,050201,050201-PSY,PSY,23,22,1,12,9,7,0,0.5714,0
2026-08-12 00:00:00,030301,030301-MICU,MICU,14,13,0,13,0,6,0,1.0,1
2026-08-12 00:00:00,030301,030301-SDU,SDU,15,13,0,13,0,6,0,1.0,1
2026-08-12 00:00:00,030301,030301-TELE,TELE,22,20,0,20,0,6,0,1.0,1
2026-08-12 00:00:00,030301,030301-PACU,PACU,8,8,0,2,6,6,0,0.25,0
2026-08-12 00:00:00,030301,030301-MS,MS,82,72,3,63,6,6,0,0.913,1
2026-08-12 00:00:00,030301,030301-PEDS,PEDS,12,11,0,10,1,6,0,0.9091,1
2026-08-12 00:00:00,030301,030301-LD,LD,10,10,0,4,6,6,0,0.4,0
2026-08-12 00:00:00,030301,030301-PP,PP,14,12,0,10,2,6,0,0.8333,0
2026-08-12 00:00:00,140401,140401-MICU,MICU,19,17,0,14,3,9,0,0.8235,0
2026-08-12 00:00:00,140401,140401-SICU,SICU,14,13,0,12,1,9,0,0.9231,1
2026-08-12 00:00:00,140401,140401-CVICU,CVICU,12,11,0,10,1,9,0,0.9091,1
2026-08-12 00:00:00,140401,140401-SDU,SDU,20,18,1,16,1,9,0,0.9412,1
2026-08-12 00:00:00,140401,140401-TELE,TELE,31,29,1,26,2,9,0,0.9286,1
2026-08-12 00:00:00,140401,140401-PACU,PACU,10,10,0,8,2,9,0,0.8,0
2026-08-12 00:00:00,140401,140401-MS,MS,112,106,2,94,10,9,0,0.9038,1
2026-08-12 00:00:00,140401,140401-ONC,ONC,19,18,0,14,4,9,0,0.7778,0
2026-08-12 00:00:00,140401,140401-PEDS,PEDS,17,16,1,11,4,9,0,0.7333,0
2026-08-12 00:00:00,140401,140401-PEDS,PEDS,17,16,1,11,4,9,0,0.7333,0
2026-08-12 00:00:00,140401,140401-LD,LD,14,13,0,7,6,9,0,0.5385,0
2026-08-12 00:00:00,140401,140401-PP,PP,19,17,0,9,8,9,0,0.5294,0
2026-08-12 00:00:00,140401,140401-PSY,PSY,20,19,0,13,6,9,0,0.6842,0
2026-08-12 00:00:00,110501,110501-MICU,MICU,6,5,0,5,0,2,0,1.0,1
2026-08-12 00:00:00,110501,110501-TELE,TELE,9,8,0,8,0,2,0,1.0,1
2026-08-12 00:00:00,110501,110501-PACU,PACU,4,4,0,4,0,2,0,1.0,1
2026-08-12 00:00:00,110501,110501-MS,MS,31,28,1,27,0,2,0,1.0,1
2026-08-12 01:00:00,330101,330101-MICU,MICU,23,22,1,19,2,12,0,0.9048,1
2026-08-12 01:00:00,330101,330101-SICU,SICU,17,16,0,11,5,12,0,0.6875,0
2026-08-12 01:00:00,330101,330101-CVICU,CVICU,15,13,0,9,4,12,0,0.6923,0
2026-08-12 01:00:00,330101,330101-SDU,SDU,25,24,1,21,2,12,0,0.913,1
2026-08-12 01:00:00,330101,330101-TELE,TELE,38,35,1,34,0,12,0,1.0,1
2026-08-12 01:00:00,330101,330101-PACU,PACU,13,12,0,6,6,12,0,0.5,0
2026-08-12 01:00:00,330101,330101-MS,MS,139,130,2,122,6,12,0,0.9531,1
2026-08-12 01:00:00,330101,330101-ONC,ONC,23,21,1,16,4,12,0,0.8,0
2026-08-12 01:00:00,330101,330101-PEDS,PEDS,21,20,0,16,4,12,0,0.8,0
2026-08-12 01:00:00,330101,330101-LD,LD,17,16,0,11,5,12,0,0.6875,0
2026-08-12 01:00:00,330101,330101-PP,PP,23,21,1,12,8,12,0,0.6,0
2026-08-12 01:00:00,330101,330101-PSY,PSY,25,23,1,13,9,12,0,0.5909,0
2026-08-12 01:00:00,330102,330102-MICU,MICU,34,31,0,29,2,14,0,0.9355,1
2026-08-12 01:00:00,330102,330102-SICU,SICU,24,21,0,19,2,14,0,0.9048,1
2026-08-12 01:00:00,330102,330102-CVICU,CVICU,21,20,1,17,2,14,0,0.8947,1
2026-08-12 01:00:00,330102,330102-NICU,NICU,18,16,0,15,1,14,0,0.9375,1
2026-08-12 01:00:00,330102,330102-SDU,SDU,37,36,0,36,0,14,0,1.0,1
2026-08-12 01:00:00,330102,330102-TELE,TELE,55,49,2,46,1,14,0,0.9787,1
2026-08-12 01:00:00,330102,330102-PACU,PACU,18,16,0,15,1,14,0,0.9375,1
2026-08-12 01:00:00,330102,330102-MS,MS,201,179,1,157,21,14,0,0.882,1
2026-08-12 01:00:00,330102,330102-ONC,ONC,34,30,1,20,9,14,0,0.6897,0
2026-08-12 01:00:00,330102,330102-PEDS,PEDS,30,27,1,13,13,14,0,0.5,0
2026-08-12 01:00:00,330102,330102-LD,LD,24,22,1,15,6,14,0,0.7143,0
2026-08-12 01:00:00,330102,330102-PP,PP,34,33,0,22,11,14,0,0.6667,0
2026-08-12 01:00:00,330102,330102-PSY,PSY,37,36,1,28,7,14,0,0.8,0
2026-08-12 01:00:00,330102,330102-REHAB,REHAB,18,16,0,10,6,14,0,0.625,0
2026-08-12 01:00:00,050201,050201-MICU,MICU,21,19,0,17,2,10,0,0.8947,1
2026-08-12 01:00:00,050201,050201-SICU,SICU,15,15,0,11,4,10,0,0.7333,0
2026-08-12 01:00:00,050201,050201-CVICU,CVICU,13,12,0,10,2,10,0,0.8333,0
2026-08-12 01:00:00,050201,050201-SDU,SDU,23,21,1,19,1,10,0,0.95,1
2026-08-12 01:00:00,050201,050201-TELE,TELE,34,32,1,30,1,10,0,0.9677,1
2026-08-12 01:00:00,050201,050201-PACU,PACU,11,10,0,9,1,10,0,0.9,1
2026-08-12 01:00:00,050201,050201-MS,MS,125,113,2,91,20,10,0,0.8198,0
2026-08-12 01:00:00,050201,050201-ONC,ONC,21,19,1,12,6,10,0,0.6667,0
2026-08-12 01:00:00,050201,050201-PEDS,PEDS,19,17,0,7,10,10,0,0.4118,0
2026-08-12 01:00:00,050201,050201-LD,LD,15,14,0,7,7,10,0,0.5,0
2026-08-12 01:00:00,050201,050201-PP,PP,21,20,0,11,9,10,0,0.55,0
2026-08-12 01:00:00,050201,050201-PSY,PSY,23,22,1,12,9,10,0,0.5714,0
2026-08-12 01:00:00,030301,030301-MICU,MICU,14,13,0,13,0,6,0,1.0,1
2026-08-12 01:00:00,030301,030301-SDU,SDU,15,13,0,13,0,6,0,1.0,1
2026-08-12 01:00:00,030301,030301-TELE,TELE,22,20,0,20,0,6,0,1.0,1
2026-08-12 01:00:00,030301,030301-PACU,PACU,8,8,0,2,6,6,0,0.25,0
2026-08-12 01:00:00,030301,030301-MS,MS,82,72,3,63,6,6,0,0.913,1
2026-08-12 01:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,6,0,1.0,1
2026-08-12 01:00:00,030301,030301-LD,LD,10,10,0,4,6,6,0,0.4,0
2026-08-12 01:00:00,030301,030301-PP,PP,14,12,0,10,2,6,0,0.8333,0
2026-08-12 01:00:00,140401,140401-MICU,MICU,19,17,0,15,2,8,0,0.8824,1
2026-08-12 01:00:00,140401,140401-SICU,SICU,14,13,0,11,2,8,0,0.8462,0
2026-08-12 01:00:00,140401,140401-CVICU,CVICU,12,11,0,10,1,8,0,0.9091,1
2026-08-12 01:00:00,140401,140401-SDU,SDU,20,18,1,16,1,8,0,0.9412,1
2026-08-12 01:00:00,140401,140401-TELE,TELE,31,29,1,26,2,8,0,0.9286,1
2026-08-12 01:00:00,140401,140401-PACU,PACU,10,10,0,8,2,8,0,0.8,0
2026-08-12 01:00:00,140401,140401-MS,MS,112,106,2,93,11,8,0,0.8942,1
2026-08-12 01:00:00,140401,140401-ONC,ONC,19,18,0,14,4,8,0,0.7778,0
2026-08-12 01:00:00,140401,140401-PEDS,PEDS,17,16,1,11,4,8,0,0.7333,0
2026-08-12 01:00:00,140401,140401-LD,LD,14,13,0,7,6,8,0,0.5385,0
2026-08-12 01:00:00,140401,140401-PP,PP,19,17,0,9,8,8,0,0.5294,0
2026-08-12 01:00:00,140401,140401-PSY,PSY,20,19,0,13,6,8,0,0.6842,0
2026-08-12 01:00:00,110501,110501-MICU,MICU,6,5,0,5,0,3,0,1.0,1
2026-08-12 01:00:00,110501,110501-TELE,TELE,9,8,0,8,0,3,0,1.0,1
2026-08-12 01:00:00,110501,110501-PACU,PACU,4,4,0,4,0,3,0,1.0,1
2026-08-12 01:00:00,110501,110501-MS,MS,31,28,1,27,0,3,0,1.0,1
2026-08-12 02:00:00,330101,330101-MICU,MICU,23,22,1,19,2,10,0,0.9048,1
2026-08-12 02:00:00,330101,330101-SICU,SICU,17,16,0,12,4,10,0,0.75,0
2026-08-12 02:00:00,330101,330101-CVICU,CVICU,15,13,0,9,4,10,0,0.6923,0
2026-08-12 02:00:00,330101,330101-SDU,SDU,25,24,1,22,1,10,0,0.9565,1
2026-08-12 02:00:00,330101,330101-TELE,TELE,38,35,1,34,0,10,0,1.0,1
2026-08-12 02:00:00,330101,330101-PACU,PACU,13,12,0,6,6,10,0,0.5,0
2026-08-12 02:00:00,330101,330101-MS,MS,139,130,2,119,9,10,0,0.9297,1
2026-08-12 02:00:00,330101,330101-ONC,ONC,23,21,1,16,4,10,0,0.8,0
2026-08-12 02:00:00,330101,330101-PEDS,PEDS,21,20,0,17,3,10,0,0.85,1
2026-08-12 02:00:00,330101,330101-LD,LD,17,16,0,11,5,10,0,0.6875,0
2026-08-12 02:00:00,330101,330101-PP,PP,23,21,1,11,9,10,0,0.55,0
2026-08-12 02:00:00,330101,330101-PSY,PSY,25,23,1,13,9,10,0,0.5909,0
2026-08-12 02:00:00,330102,330102-MICU,MICU,34,31,0,29,-2,13,0,0.9355,1
2026-08-12 02:00:00,330102,330102-SICU,SICU,24,21,0,19,2,13,0,0.9048,1
2026-08-12 02:00:00,330102,330102-CVICU,CVICU,21,20,1,17,2,13,0,0.8947,1
2026-08-12 02:00:00,330102,330102-NICU,NICU,18,16,0,15,1,13,0,0.9375,1
2026-08-12 02:00:00,330102,330102-SDU,SDU,37,36,0,36,0,13,0,1.0,1
2026-08-12 02:00:00,330102,330102-TELE,TELE,55,49,2,46,1,13,0,0.9787,1
2026-08-12 02:00:00,330102,330102-PACU,PACU,18,16,0,14,2,13,0,0.875,1
2026-08-12 02:00:00,330102,330102-MS,MS,201,179,1,157,21,13,0,0.882,1
2026-08-12 02:00:00,330102,330102-ONC,ONC,34,30,1,,10,13,0,0.6552,0
2026-08-12 02:00:00,330102,330102-PEDS,PEDS,30,27,1,13,13,13,0,0.5,0
2026-08-12 02:00:00,330102,330102-LD,LD,24,22,1,14,7,13,0,0.6667,0
2026-08-12 02:00:00,330102,330102-PP,PP,34,33,0,22,11,13,0,0.6667,0
2026-08-12 02:00:00,330102,330102-PSY,PSY,37,36,1,28,7,13,0,0.8,0
2026-08-12 02:00:00,330102,330102-REHAB,REHAB,18,16,0,10,6,13,0,0.625,0
2026-08-12 02:00:00,050201,050201-MICU,MICU,21,19,0,16,3,12,0,0.8421,0
2026-08-12 02:00:00,050201,050201-SICU,SICU,15,15,0,11,4,12,0,0.7333,0
2026-08-12 02:00:00,050201,050201-CVICU,CVICU,13,12,0,10,2,12,0,0.8333,0
2026-08-12 02:00:00,050201,050201-SDU,SDU,23,21,1,20,0,12,0,1.0,1
2026-08-12 02:00:00,050201,050201-TELE,TELE,34,32,1,30,1,12,0,0.9677,1
2026-08-12 02:00:00,050201,050201-PACU,PACU,11,10,0,8,2,12,0,0.8,0
2026-08-12 02:00:00,050201,050201-MS,MS,125,113,2,90,21,12,0,0.8108,0
2026-08-12 02:00:00,050201,050201-ONC,ONC,21,19,1,12,6,12,0,0.6667,0
2026-08-12 02:00:00,050201,050201-PEDS,PEDS,19,17,0,7,10,12,0,0.4118,0
2026-08-12 02:00:00,050201,050201-LD,LD,15,14,0,7,7,12,0,0.5,0
2026-08-12 02:00:00,050201,050201-PP,PP,21,20,0,11,9,12,0,0.55,0
2026-08-12 02:00:00,050201,050201-PSY,PSY,23,22,1,12,9,12,0,0.5714,0
2026-08-12 02:00:00,030301,030301-MICU,MICU,14,13,0,13,0,6,0,1.0,1
2026-08-12 02:00:00,030301,030301-SDU,SDU,15,13,0,13,0,6,0,1.0,1
2026-08-12 02:00:00,030301,030301-TELE,TELE,22,20,0,20,0,6,0,1.0,1
2026-08-12 02:00:00,030301,030301-PACU,PACU,8,8,0,2,6,6,0,0.25,0
2026-08-12 02:00:00,030301,030301-MS,MS,82,72,3,61,8,6,0,0.8841,1
2026-08-12 02:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,6,0,1.0,1
2026-08-12 02:00:00,030301,030301-LD,LD,10,10,0,5,5,6,0,0.5,0
2026-08-12 02:00:00,030301,030301-PP,PP,14,12,0,9,3,6,0,0.75,0
2026-08-12 02:00:00,140401,140401-MICU,MICU,19,17,0,15,2,10,0,0.8824,1
2026-08-12 02:00:00,140401,140401-SICU,SICU,14,13,0,11,2,10,0,0.8462,0
2026-08-12 02:00:00,140401,140401-CVICU,CVICU,12,11,0,10,1,10,0,0.9091,1
2026-08-12 02:00:00,140401,140401-SDU,SDU,20,18,1,15,2,10,0,0.8824,1
2026-08-12 02:00:00,140401,140401-TELE,TELE,31,29,1,26,2,10,0,0.9286,1
2026-08-12 02:00:00,140401,140401-PACU,PACU,10,10,0,8,2,10,0,0.8,0
2026-08-12 02:00:00,140401,140401-MS,MS,112,106,2,92,12,10,0,0.8846,1
2026-08-12 02:00:00,140401,140401-ONC,ONC,19,18,0,15,3,10,0,0.8333,0
2026-08-12 02:00:00,140401,140401-PEDS,PEDS,17,16,1,11,4,10,0,0.7333,0
2026-08-12 02:00:00,140401,140401-LD,LD,14,13,0,7,6,10,0,0.5385,0
2026-08-12 02:00:00,140401,140401-PP,PP,19,17,0,9,8,10,0,0.5294,0
2026-08-12 02:00:00,140401,140401-PSY,PSY,20,19,0,13,6,10,0,0.6842,0
2026-08-12 02:00:00,110501,110501-MICU,MICU,6,5,0,5,0,2,0,1.0,1
2026-08-12 02:00:00,110501,110501-TELE,TELE,9,8,0,8,0,2,0,1.0,1
2026-08-12 02:00:00,110501,110501-PACU,PACU,4,4,0,4,0,2,0,1.0,1
2026-08-12 02:00:00,110501,110501-MS,MS,31,28,1,27,0,2,0,1.0,1
2026-08-12 03:00:00,330101,330101-MICU,MICU,23,22,1,18,3,9,0,0.8571,1
2026-08-12 03:00:00,330101,330101-SICU,SICU,17,16,0,12,4,9,0,0.75,0
2026-08-12 03:00:00,330101,330101-CVICU,CVICU,15,13,0,9,4,9,0,0.6923,0
2026-08-12 03:00:00,330101,330101-SDU,SDU,25,24,1,22,1,9,0,0.9565,1
2026-08-12 03:00:00,330101,330101-TELE,TELE,38,35,1,34,0,9,0,1.0,1
2026-08-12 03:00:00,330101,330101-PACU,PACU,13,12,0,6,6,9,0,0.5,0
2026-08-12 03:00:00,330101,330101-MS,MS,139,130,2,118,10,9,0,0.9219,1
2026-08-12 03:00:00,330101,330101-ONC,ONC,23,21,1,16,4,9,0,0.8,0
2026-08-12 03:00:00,330101,330101-PEDS,PEDS,21,20,0,17,3,9,0,0.85,1
2026-08-12 03:00:00,330101,330101-LD,LD,17,16,0,11,5,9,0,0.6875,0
2026-08-12 03:00:00,330101,330101-PP,PP,23,21,1,11,9,9,0,0.55,0
2026-08-12 03:00:00,330101,330101-PSY,PSY,25,23,1,13,9,9,0,0.5909,0
2026-08-12 03:00:00,330102,330102-MICU,MICU,34,31,0,29,2,14,0,0.9355,1
2026-08-12 03:00:00,330102,330102-SICU,SICU,24,21,0,19,2,14,0,0.9048,1
2026-08-12 03:00:00,330102,330102-CVICU,CVICU,21,20,1,17,2,14,0,0.8947,1
2026-08-12 03:00:00,330102,330102-NICU,NICU,18,16,0,15,1,14,0,0.9375,1
2026-08-12 03:00:00,330102,330102-SDU,SDU,37,36,0,36,0,14,0,1.0,1
2026-08-12 03:00:00,330102,330102-TELE,TELE,55,49,2,46,1,14,0,0.9787,1
2026-08-12 03:00:00,330102,330102-PACU,PACU,18,16,0,14,2,14,0,0.875,1
2026-08-12 03:00:00,330102,330102-MS,MS,201,179,1,155,23,14,0,0.8708,1
2026-08-12 03:00:00,330102,330102-ONC,ONC,34,30,1,19,10,14,0,0.6552,0
2026-08-12 03:00:00,330102,330102-PEDS,PEDS,30,27,1,13,13,14,0,0.5,0
2026-08-12 03:00:00,330102,330102-LD,LD,24,22,1,14,7,14,0,0.6667,0
2026-08-12 03:00:00,330102,330102-PP,PP,34,33,0,21,12,14,0,0.6364,0
2026-08-12 03:00:00,330102,330102-PSY,PSY,37,36,1,28,7,14,0,0.8,0
2026-08-12 03:00:00,330102,330102-REHAB,REHAB,18,16,0,10,6,14,0,0.625,0
2026-08-12 03:00:00,050201,050201-MICU,MICU,21,19,0,16,3,9,0,0.8421,0
2026-08-12 03:00:00,050201,050201-SICU,SICU,15,15,0,11,4,9,0,0.7333,0
2026-08-12 03:00:00,050201,050201-CVICU,CVICU,13,12,0,10,2,9,0,0.8333,0
2026-08-12 03:00:00,050201,050201-SDU,SDU,23,21,1,20,0,9,0,1.0,1
2026-08-12 03:00:00,050201,050201-TELE,TELE,34,32,1,29,2,9,0,0.9355,1
2026-08-12 03:00:00,050201,050201-PACU,PACU,11,10,0,8,2,9,0,0.8,0
2026-08-12 03:00:00,050201,050201-MS,MS,125,113,2,90,21,9,0,0.8108,0
2026-08-12 03:00:00,050201,050201-ONC,ONC,21,19,1,12,6,9,0,0.6667,0
2026-08-12 03:00:00,050201,050201-PEDS,PEDS,19,17,0,7,10,9,0,0.4118,0
2026-08-12 03:00:00,050201,050201-LD,LD,15,14,0,8,6,9,0,0.5714,0
2026-08-12 03:00:00,050201,050201-PP,PP,21,20,0,11,9,9,0,0.55,0
2026-08-12 03:00:00,050201,050201-PSY,PSY,23,22,1,11,10,9,0,0.5238,0
2026-08-12 03:00:00,030301,030301-MICU,MICU,14,13,0,13,0,7,0,1.0,1
2026-08-12 03:00:00,030301,030301-SDU,SDU,15,13,0,12,1,7,0,0.9231,1
2026-08-12 03:00:00,030301,030301-TELE,TELE,22,20,0,19,1,7,0,0.95,1
2026-08-12 03:00:00,030301,030301-PACU,PACU,8,8,0,2,6,7,0,0.25,0
2026-08-12 03:00:00,030301,030301-MS,MS,82,72,3,60,9,7,0,0.8696,1
2026-08-12 03:00:00,030301,030301-PEDS,PEDS,12,11,0,11,0,7,0,1.0,1
2026-08-12 03:00:00,030301,030301-LD,LD,10,10,0,8,2,7,0,0.8,0
2026-08-12 03:00:00,030301,030301-PP,PP,14,12,0,10,2,7,0,0.8333,0
2026-08-12 03:00:00,140401,140401-MICU,MICU,19,17,0,15,2,10,0,0.8824,1
2026-08-12 03:00:00,140401,140401-SICU,SICU,14,13,0,11,2,10,0,0.8462,0
2026-08-12 03:00:00,140401,140401-CVICU,CVICU,12,11,0,9,2,10,0,0.8182,0
2026-08-12 03:00:00,140401,140401-SDU,SDU,20,18,1,15,2,10,0,0.8824,1
2026-08-12 03:00:00,140401,140401-TELE,TELE,31,29,1,26,2,10,0,0.9286,1
2026-08-12 03:00:00,140401,140401-PACU,PACU,10,10,0,8,2,10,0,0.8,0
2026-08-12 03:00:00,140401,140401-MS,MS,112,106,2,90,14,10,0,0.8654,1
2026-08-12 03:00:00,140401,140401-ONC,ONC,19,18,0,15,3,10,0,0.8333,0
2026-08-12 03:00:00,140401,140401-PEDS,PEDS,17,16,1,11,4,10,0,0.7333,0
2026-08-12 03:00:00,140401,140401-LD,LD,14,13,0,7,6,10,0,0.5385,0
2026-08-12 03:00:00,140401,140401-PP,PP,19,17,0,9,8,10,0,0.5294,0
2026-08-12 03:00:00,140401,140401-PSY,PSY,20,19,0,13,6,10,0,0.6842,0
2026-08-12 03:00:00,110501,110501-MICU,MICU,6,5,0,5,0,2,0,1.0,1
2026-08-12 03:00:00,110501,110501-TELE,TELE,9,8,0,8,0,2,0,1.0,1
2026-08-12 03:00:00,110501,110501-PACU,PACU,4,4,0,4,0,2,0,1.0,1
2026-08-12 03:00:00,110501,110501-MS,MS,31,28,1,27,0,2,0,1.0,1
2026-08-12 04:00:00,330101,330101-MICU,MICU,23,22,1,18,3,8,0,0.8571,1
2026-08-12 04:00:00,330101,330101-SICU,SICU,17,16,0,12,4,8,0,0.75,0
2026-08-12 04:00:00,330101,330101-CVICU,CVICU,15,13,0,9,4,8,0,0.6923,0
2026-08-12 04:00:00,330101,330101-SDU,SDU,25,24,1,22,1,8,0,0.9565,1
2026-08-12 04:00:00,330101,330101-TELE,TELE,38,35,1,34,0,8,0,1.0,1
2026-08-12 04:00:00,330101,330101-PACU,PACU,13,12,0,6,6,8,0,0.5,0
2026-08-12 04:00:00,330101,330101-MS,MS,139,130,2,118,10,8,0,0.9219,1
2026-08-12 04:00:00,330101,330101-ONC,ONC,23,21,1,16,4,8,0,0.8,0
2026-08-12 04:00:00,330101,330101-PEDS,PEDS,21,20,0,17,3,8,0,0.85,1
2026-08-12 04:00:00,330101,330101-LD,LD,17,16,0,11,5,8,0,0.6875,0
2026-08-12 04:00:00,330101,330101-PP,PP,23,21,1,11,9,8,0,0.55,0
2026-08-12 04:00:00,330101,330101-PSY,PSY,25,23,1,13,9,8,0,0.5909,0
2026-08-12 04:00:00,330102,330102-MICU,MICU,34,31,0,29,2,15,0,0.9355,1
2026-08-12 04:00:00,330102,330102-SICU,SICU,24,21,0,18,3,15,0,0.8571,1
2026-08-12 04:00:00,330102,330102-CVICU,CVICU,21,20,1,17,2,15,0,0.8947,1
2026-08-12 04:00:00,330102,330102-NICU,NICU,18,16,0,15,1,15,0,0.9375,1
2026-08-12 04:00:00,330102,330102-SDU,SDU,37,36,0,35,1,15,0,0.9722,1
2026-08-12 04:00:00,330102,330102-TELE,TELE,55,49,2,46,1,15,0,0.9787,1
2026-08-12 04:00:00,330102,330102-PACU,PACU,18,16,0,14,2,15,0,0.875,1
2026-08-12 04:00:00,330102,330102-MS,MS,201,179,1,154,24,15,0,0.8652,1
2026-08-12 04:00:00,330102,330102-ONC,ONC,34,30,1,20,9,15,0,0.6897,0
2026-08-12 04:00:00,330102,330102-PEDS,PEDS,30,27,1,14,12,15,0,0.5385,0
2026-08-12 04:00:00,330102,330102-LD,LD,24,22,1,14,7,15,0,0.6667,0
2026-08-12 04:00:00,330102,330102-PP,PP,34,33,0,21,12,15,0,0.6364,0
2026-08-12 04:00:00,330102,330102-PSY,PSY,37,36,1,28,7,15,0,0.8,0
2026-08-12 04:00:00,330102,330102-REHAB,REHAB,18,16,0,10,6,15,0,0.625,0
2026-08-12 04:00:00,050201,050201-MICU,MICU,21,19,0,15,4,6,0,0.7895,0
2026-08-12 04:00:00,050201,050201-SICU,SICU,15,15,0,11,4,6,0,0.7333,0
2026-08-12 04:00:00,050201,050201-CVICU,CVICU,13,12,0,10,2,6,0,0.8333,0
2026-08-12 04:00:00,050201,050201-SDU,SDU,23,21,1,20,0,6,0,1.0,1
2026-08-12 04:00:00,050201,050201-TELE,TELE,34,32,1,29,2,6,0,0.9355,1
2026-08-12 04:00:00,050201,050201-PACU,PACU,11,10,0,8,2,6,0,0.8,0
2026-08-12 04:00:00,050201,050201-MS,MS,125,113,2,91,20,6,0,0.8198,0
2026-08-12 04:00:00,050201,050201-ONC,ONC,21,19,1,12,6,6,0,0.6667,0
2026-08-12 04:00:00,050201,050201-PEDS,PEDS,19,17,0,6,11,6,0,0.3529,0
2026-08-12 04:00:00,050201,050201-LD,LD,15,14,0,8,6,6,0,0.5714,0
2026-08-12 04:00:00,050201,050201-PP,PP,21,20,0,11,9,6,0,0.55,0
2026-08-12 04:00:00,050201,050201-PSY,PSY,23,22,1,11,10,6,0,0.5238,0
2026-08-12 04:00:00,030301,030301-MICU,MICU,14,13,0,13,0,6,0,1.0,1
2026-08-12 04:00:00,030301,030301-SDU,SDU,15,13,0,12,1,6,0,0.9231,1
2026-08-12 04:00:00,030301,030301-TELE,TELE,22,20,0,19,1,6,0,0.95,1
2026-08-12 04:00:00,030301,030301-PACU,PACU,8,8,0,1,7,6,0,0.125,0
